Stkcd,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
600210.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600461.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600225.XSHG,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
002861.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000055.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002835.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600446.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002139.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603018.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002341.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002408.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002039.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603098.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002736.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600363.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600327.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002868.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603168.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300329.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600581.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
002644.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603309.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603809.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600992.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002494.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600385.XSHG,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
300183.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600255.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600770.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002041.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300056.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603600.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600257.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600064.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603822.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300635.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600959.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600692.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600846.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600756.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603618.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600768.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601965.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601137.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000791.XSHE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
300665.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002888.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300322.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000926.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601318.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600530.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600033.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002713.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000623.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002850.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603882.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002767.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000612.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000089.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600003.XSHG,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
000698.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300617.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300456.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300565.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000005.XSHE,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
601668.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300418.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300313.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600629.XSHG,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
300259.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300293.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600671.XSHG,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
002795.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002247.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600258.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002030.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000787.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
600353.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603843.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603903.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603598.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603717.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300215.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300112.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600837.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600170.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600856.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002825.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600192.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600292.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002648.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603042.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603180.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600573.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300496.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002472.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600593.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002862.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002416.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603365.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002741.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601299.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600181.XSHG,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
300319.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000150.XSHE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
603701.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300604.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600526.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603321.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300118.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002864.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002252.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002325.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600356.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000677.XSHE,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
300016.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002643.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000065.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600365.XSHG,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
600845.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300316.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300388.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300412.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603199.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600982.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600018.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002147.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600074.XSHG,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
600507.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300345.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002877.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600231.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601801.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300700.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300063.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300532.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600207.XSHG,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
600498.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603996.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000965.XSHE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
603161.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603416.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000527.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300736.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002782.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002333.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000026.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601228.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002229.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300281.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002908.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000869.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000607.XSHE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
002274.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603315.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002342.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002692.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000757.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
002135.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000795.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601828.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603578.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000513.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300709.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002275.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000982.XSHE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
000544.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600821.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600814.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002348.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600418.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000980.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000790.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300351.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300691.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300269.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600187.XSHG,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
600802.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603665.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002192.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600896.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600702.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600246.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002916.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002266.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002902.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600882.XSHG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600182.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000017.XSHE,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
600549.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002486.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300088.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300470.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002134.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
002002.XSHE,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
002011.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600548.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601155.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000892.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0
300568.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000002.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002032.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600287.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600579.XSHG,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
300090.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000595.XSHE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
603605.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300002.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601601.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603331.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000528.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002517.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603043.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002496.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600323.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300618.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600998.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300430.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603357.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002431.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002071.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000532.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000681.XSHE,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
601016.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300652.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002169.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300204.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300725.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300273.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300429.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000786.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601908.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300464.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002113.XSHE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
603320.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002384.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300267.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300335.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300606.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000506.XSHE,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
000737.XSHE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
300216.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600491.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300168.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000759.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002106.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600136.XSHG,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
600725.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
600817.XSHG,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
300236.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600009.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600970.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600836.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300174.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002436.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002132.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601989.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600796.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300683.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300515.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002478.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300651.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300282.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002833.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002650.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002887.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603929.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300312.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600086.XSHG,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
600037.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000411.XSHE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603377.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002726.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600429.XSHG,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
300240.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002660.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002841.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300499.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002004.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000731.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300104.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600448.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600883.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000033.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
300333.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300548.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600888.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000553.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300288.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002594.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601020.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300124.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300396.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603987.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600885.XSHG,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
002747.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002237.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002461.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603360.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300601.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600696.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600886.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600678.XSHG,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
002172.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002216.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600521.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600764.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002336.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
603920.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600550.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
600933.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002339.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603898.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300034.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300486.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002023.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000416.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603229.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603901.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300466.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002131.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600870.XSHG,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0
600512.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002349.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002005.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002729.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300160.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002088.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002327.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002203.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
